x,y,Actual,Predicted,p_ADM,p_PanIN_LG,p_PanIN_HG,p_Other,Conf,Refined,Tuned
9630,17304,ADM,ADM,0.4852838516235351,0.2571372985839844,0.1315100938081741,0.1260687708854675,0.4852838516235351,PanIN_LG,ADM
12190,24472,ADM,ADM,0.5998789668083191,0.2023995518684387,0.1143283918499946,0.0833930447697639,0.5998789668083191,Other,ADM
24452,13384,ADM,PanIN_HG,0.2101835310459137,0.281904935836792,0.2940845787525177,0.2138269543647766,0.2940845787525177,ADM,ADM
10142,25240,ADM,ADM,0.5141011476516724,0.2424427568912506,0.0912767574191093,0.152179330587387,0.5141011476516724,ADM,ADM
22916,19016,ADM,ADM,0.4045625925064087,0.3531360924243927,0.1733581125736236,0.0689432322978973,0.4045625925064087,PanIN_LG,ADM
24708,7496,ADM,ADM,0.5465751886367798,0.2238439321517944,0.1299630999565124,0.0996177792549133,0.5465751886367798,PanIN_LG,ADM
6302,25752,ADM,ADM,0.5577177405357361,0.2490393221378326,0.1385203152894973,0.05472257360816,0.5577177405357361,ADM,ADM
23172,9032,ADM,ADM,0.5461006164550781,0.2240297496318817,0.1341257393360138,0.0957439467310905,0.5461006164550781,ADM,ADM
28292,5448,ADM,ADM,0.4750467836856842,0.2221494615077972,0.0908243730664253,0.2119793593883514,0.4750467836856842,ADM,ADM
26500,6472,ADM,Other,0.2292714267969131,0.2775390446186065,0.1144816875457763,0.3787078857421875,0.3787078857421875,ADM,ADM
10398,24472,ADM,ADM,0.4779659211635589,0.4012487232685089,0.0718262270092964,0.048959095031023,0.4779659211635589,ADM,ADM
26756,6728,ADM,ADM,0.4059087038040161,0.2144131660461425,0.1133072674274444,0.2663708329200744,0.4059087038040161,ADM,ADM
11678,21656,ADM,ADM,0.4134014844894409,0.2182731032371521,0.209715262055397,0.1586101055145263,0.4134014844894409,ADM,ADM
20356,17224,ADM,PanIN_LG,0.4294988214969635,0.4348604083061218,0.074969857931137,0.0606708973646163,0.4348604083061218,ADM,ADM
21124,12616,ADM,PanIN_LG,0.1189519464969635,0.5944575071334839,0.2159884870052337,0.0706020593643188,0.5944575071334839,PanIN_LG,PanIN_LG
19332,17480,ADM,ADM,0.3691057562828064,0.2596985697746277,0.1441958248615265,0.2269998639822006,0.3691057562828064,PanIN_LG,ADM
22148,8008,ADM,ADM,0.4758732914924621,0.2961174249649048,0.079387791454792,0.1486214995384216,0.4758732914924621,PanIN_LG,ADM
24196,11848,ADM,ADM,0.4256228506565094,0.2382116615772247,0.0713999718427658,0.2647655606269836,0.4256228506565094,ADM,ADM
28548,5448,ADM,Other,0.1949675381183624,0.2646462917327881,0.1453947722911834,0.394991397857666,0.394991397857666,ADM,ADM
24452,11336,ADM,Other,0.3309870362281799,0.2248816192150116,0.1007752567529678,0.3433560729026794,0.3433560729026794,ADM,ADM
10654,17048,ADM,ADM,0.4721430540084839,0.3760916292667389,0.0949395671486854,0.0568257048726081,0.4721430540084839,ADM,ADM
22916,7496,ADM,PanIN_LG,0.4189948439598083,0.4223042726516723,0.0890903919935226,0.0696104764938354,0.4223042726516723,PanIN_LG,ADM
25220,6472,ADM,ADM,0.4415401816368103,0.3898040354251861,0.1172667443752288,0.0513890534639358,0.4415401816368103,PanIN_LG,ADM
23684,10824,ADM,ADM,0.4749432802200317,0.3169877827167511,0.0894849672913551,0.1185839772224426,0.4749432802200317,ADM,ADM
25732,7496,ADM,ADM,0.5028140544891357,0.3439133167266845,0.0954716801643371,0.0578009895980358,0.5028140544891357,ADM,ADM
6558,26008,ADM,ADM,0.4131025075912475,0.4008191227912903,0.154838278889656,0.0312400534749031,0.4131025075912475,ADM,ADM
23940,18248,ADM,ADM,0.4273732006549835,0.2412891387939453,0.0658482611179351,0.2654893696308136,0.4273732006549835,ADM,ADM
10398,23960,ADM,ADM,0.5176939368247986,0.2565191388130188,0.0602806322276592,0.1655062586069107,0.5176939368247986,ADM,ADM
2206,18584,ADM,Other,0.2658805251121521,0.2594048380851745,0.1430623829364776,0.331652283668518,0.331652283668518,Other,ADM
22660,20296,ADM,ADM,0.5447566509246826,0.2884870171546936,0.0816428437829017,0.0851134359836578,0.5447566509246826,PanIN_LG,ADM
12190,21656,ADM,ADM,0.4116389155387878,0.2476321458816528,0.0873956680297851,0.2533332705497741,0.4116389155387878,ADM,ADM
27268,5960,ADM,PanIN_LG,0.3765456974506378,0.4981299340724945,0.0907242596149444,0.0346000790596008,0.4981299340724945,PanIN_LG,ADM
20356,15176,ADM,ADM,0.5579149127006531,0.2670611143112182,0.1216253340244293,0.0533986762166023,0.5579149127006531,ADM,ADM
27780,5448,ADM,ADM,0.4913760423660278,0.2120779454708099,0.0848307758569717,0.2117151767015457,0.4913760423660278,ADM,ADM
24708,10056,ADM,PanIN_LG,0.24864262342453,0.5458114147186279,0.1541855037212371,0.0513604432344436,0.5458114147186279,PanIN_LG,ADM
18564,16456,ADM,ADM,0.4233582615852356,0.2121389359235763,0.1022293269634246,0.2622734308242798,0.4233582615852356,PanIN_LG,ADM
24708,11592,ADM,ADM,0.5042814016342163,0.2261844426393509,0.0745166391134262,0.1950175315141677,0.5042814016342163,ADM,ADM
19332,17992,ADM,Other,0.2846157550811767,0.2308211475610733,0.1457022279500961,0.3388608694076538,0.3388608694076538,PanIN_LG,ADM
25476,7496,ADM,PanIN_LG,0.2249132841825485,0.6634001731872559,0.0932215303182601,0.0184650421142578,0.6634001731872559,ADM,ADM
22660,11080,ADM,ADM,0.4818543195724487,0.2843975126743316,0.1535401046276092,0.0802080482244491,0.4818543195724487,ADM,ADM
28804,9544,ADM,ADM,0.4714700877666473,0.2374136000871658,0.1216751188039779,0.16944120824337,0.4714700877666473,ADM,ADM
25220,6984,ADM,Other,0.1687981933355331,0.2274983823299408,0.142836257815361,0.460867166519165,0.460867166519165,PanIN_LG,Other
26244,7752,ADM,PanIN_LG,0.3011637926101684,0.559689998626709,0.1018492802977562,0.0372969135642051,0.559689998626709,ADM,ADM
19076,17480,ADM,PanIN_LG,0.3111705183982849,0.5441514849662781,0.1208782345056533,0.0237997733056545,0.5441514849662781,PanIN_LG,ADM
22660,11592,ADM,ADM,0.4884882867336273,0.2818264961242676,0.1277002245187759,0.1019849926233291,0.4884882867336273,ADM,ADM
27780,5704,ADM,ADM,0.4235231876373291,0.4101268649101257,0.0790137946605682,0.0873361676931381,0.4235231876373291,ADM,ADM
24452,12872,ADM,ADM,0.4710017740726471,0.299446165561676,0.0955353826284408,0.1340166926383972,0.4710017740726471,ADM,ADM
9630,22936,ADM,PanIN_HG,0.2503621578216553,0.2501560747623443,0.2767754793167114,0.2227062731981277,0.2767754793167114,ADM,ADM
